timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ
170766,0.322,-0.016,0.974,-2.701,0.137,0.488
170786,0.322,-0.016,0.977,-2.533,0.183,0.717
170806,0.319,-0.017,0.974,-2.441,0.229,0.732
170826,0.316,-0.02,0.975,-2.487,0.412,0.656
170846,0.321,-0.018,0.973,-2.579,0.565,0.534
170866,0.325,-0.016,0.975,-2.563,0.366,0.519
170886,0.319,-0.013,0.977,-2.548,0.183,0.702
170906,0.321,-0.013,0.977,-2.472,0.366,0.916
170926,0.323,-0.015,0.975,-2.441,0.473,0.992
170946,0.329,-0.014,0.974,-2.426,0.519,1.144
170966,0.323,-0.016,0.973,-2.426,0.473,1.175
170986,0.327,-0.017,0.978,-2.38,0.519,1.099
171006,0.324,-0.019,0.976,-2.426,0.32,0.9
171026,0.322,-0.017,0.976,-2.518,0.244,0.854
171046,0.32,-0.016,0.975,-2.563,0.32,0.824
171066,0.323,-0.014,0.975,-2.502,0.488,0.793
171086,0.327,-0.016,0.973,-2.533,0.504,0.687
171106,0.324,-0.017,0.973,-2.594,0.427,0.9
171126,0.325,-0.013,0.976,-2.563,0.397,0.916
171146,0.325,-0.015,0.977,-2.533,0.275,0.931
171166,0.324,-0.016,0.977,-2.487,-0.107,0.931
171186,0.32,-0.017,0.974,-2.579,-0.29,0.793
171206,0.322,-0.016,0.974,-2.731,-0.107,0.717
171226,0.322,-0.014,0.976,-2.655,0.137,0.778
171246,0.327,-0.013,0.975,-2.716,0.137,0.763
171266,0.324,-0.013,0.977,-2.823,-0.244,0.702
171286,0.322,-0.013,0.977,-2.823,-0.259,0.671
171306,0.318,-0.014,0.978,-2.731,-0.092,0.534
171326,0.326,-0.013,0.977,-2.777,-0.32,0.488
171346,0.324,-0.014,0.971,-2.884,-0.351,0.504
171366,0.321,-0.011,0.978,-2.869,0.061,0.626
171386,0.324,-0.013,0.978,-2.838,-0.092,0.671
171406,0.324,-0.017,0.97,-2.792,-0.229,0.32
171426,0.318,-0.022,0.976,-2.884,-0.168,0.076
171446,0.32,-0.014,0.974,-3.052,0.137,-0.32
171466,0.329,-0.011,0.979,-3.159,0.198,-0.32
171486,0.329,-0.013,0.977,-3.113,-0.229,-0.351
171506,0.322,-0.015,0.975,-3.021,-0.275,-0.29
171526,0.324,-0.013,0.978,-3.036,-0.015,-0.305
171546,0.325,-0.012,0.977,-3.159,0.107,-0.275
171566,0.328,-0.013,0.975,-3.128,0.153,-0.32
171586,0.326,-0.015,0.973,-3.067,0.229,-0.549
171606,0.323,-0.012,0.974,-3.098,0.381,-0.443
171626,0.324,-0.014,0.976,-3.25,0.443,-0.534
171646,0.326,-0.014,0.978,-3.189,0.443,-0.61
171666,0.325,-0.012,0.973,-3.189,0.29,-0.671
171686,0.325,-0.011,0.973,-3.174,0.336,-0.687
171706,0.324,-0.01,0.975,-3.281,0.473,-0.488
171726,0.328,-0.012,0.972,-3.204,0.458,-0.458
171746,0.327,-0.015,0.974,-3.22,0.519,-0.381
171766,0.326,-0.014,0.978,-3.326,0.458,-0.397
171786,0.326,-0.013,0.973,-3.25,0.397,-0.595
171866,0.325,-0.011,0.977,-3.342,0.687,-0.717
171866,0.325,-0.011,0.977,-3.342,0.687,-0.717
171867,0.325,-0.011,0.977,-3.342,0.687,-0.717
171867,0.325,-0.011,0.977,-3.342,0.687,-0.717
171886,0.326,-0.009,0.973,-3.25,0.504,-0.656
171906,0.326,-0.013,0.974,-3.22,0.443,-0.732
171926,0.328,-0.014,0.975,-3.25,0.397,-0.763
171946,0.326,-0.013,0.974,-3.296,0.305,-0.687
171966,0.327,-0.009,0.973,-3.098,0.351,-0.656
171986,0.326,-0.011,0.971,-3.067,0.458,-0.488
172006,0.327,-0.012,0.972,-2.914,0.488,-0.275
172026,0.328,-0.016,0.973,-2.869,0.504,-0.275
172046,0.33,-0.015,0.978,-2.945,0.519,-0.198
172066,0.331,-0.013,0.972,-2.899,0.32,-0.214
172086,0.327,-0.018,0.975,-2.991,0.229,-0.229
172106,0.329,-0.015,0.974,-3.006,0.137,-0.198
172126,0.327,-0.017,0.973,-2.96,0.076,-0.244
172146,0.329,-0.015,0.973,-3.082,0.061,-0.015
172166,0.327,-0.017,0.971,-2.899,0.29,0.107
172186,0.325,-0.016,0.977,-2.869,0.656,0.183
172206,0.33,-0.017,0.97,-2.884,0.687,0.015
172226,0.326,-0.02,0.975,-2.884,0.549,-0.015
172246,0.327,-0.019,0.973,-2.853,0.671,0.107
172266,0.328,-0.014,0.975,-2.945,0.626,0.183
172286,0.326,-0.016,0.977,-2.991,0.702,0.122
172306,0.327,-0.02,0.975,-2.991,0.565,-0.076
172326,0.323,-0.026,0.978,-3.067,0.732,-0.29
172346,0.326,-0.021,0.973,-3.113,0.824,-0.549
172366,0.328,-0.019,0.974,-3.235,0.87,-0.519
172386,0.327,-0.017,0.977,-3.113,0.671,-0.473
172406,0.325,-0.018,0.973,-3.159,0.9,-0.458
172426,0.327,-0.017,0.974,-3.174,0.916,-0.229
172446,0.325,-0.017,0.973,-3.22,1.053,-0.305
172466,0.325,-0.019,0.974,-3.189,1.129,-0.534
172486,0.325,-0.02,0.977,-3.098,1.068,-0.793
172506,0.322,-0.022,0.974,-3.204,1.175,-0.931
172526,0.323,-0.017,0.975,-3.311,1.236,-0.809
172546,0.323,-0.016,0.977,-3.25,1.343,-0.687
172566,0.324,-0.018,0.98,-3.265,1.419,-0.58
172586,0.322,-0.019,0.98,-3.311,1.297,-0.595
172606,0.324,-0.026,0.973,-3.448,1.282,-0.839
172626,0.323,-0.024,0.978,-3.586,1.328,-1.083
172646,0.321,-0.022,0.977,-3.632,1.282,-1.373
172666,0.321,-0.024,0.976,-3.723,1.297,-1.617
172686,0.323,-0.021,0.975,-3.662,1.266,-1.678
172706,0.325,-0.018,0.978,-3.784,1.297,-1.45
172726,0.322,-0.016,0.977,-3.708,1.312,-1.282
172746,0.32,-0.017,0.98,-3.601,1.312,-1.328
172766,0.32,-0.021,0.975,-3.586,1.144,-1.297
172786,0.319,-0.019,0.972,-3.647,1.205,-1.312
172806,0.323,-0.024,0.975,-3.616,1.343,-1.404
172826,0.324,-0.022,0.977,-3.677,1.358,-1.48
172846,0.323,-0.02,0.974,-3.769,1.373,-1.434
172866,0.317,-0.021,0.977,-3.647,1.48,-1.389
172886,0.318,-0.019,0.98,-3.601,1.511,-1.328
172906,0.319,-0.02,0.977,-3.571,1.45,-1.16
172926,0.321,-0.022,0.976,-3.586,1.144,-1.221
172946,0.32,-0.021,0.978,-3.54,1.16,-1.007
172966,0.318,-0.021,0.979,-3.51,1.343,-0.87
172986,0.319,-0.021,0.976,-3.601,1.282,-0.9
173006,0.314,-0.024,0.973,-3.571,1.266,-1.114
173026,0.315,-0.023,0.978,-3.586,1.221,-1.266
173046,0.319,-0.019,0.979,-3.586,1.099,-1.297
173066,0.318,-0.02,0.977,-3.54,1.251,-1.221
173086,0.318,-0.019,0.976,-3.357,1.099,-1.114
173106,0.314,-0.021,0.979,-3.342,1.083,-0.977
173126,0.315,-0.022,0.981,-3.387,1.266,-1.007
173146,0.315,-0.021,0.977,-3.387,1.16,-0.885
173166,0.314,-0.021,0.979,-3.25,0.961,-0.748
173186,0.312,-0.019,0.978,-3.159,1.007,-0.763
173206,0.316,-0.022,0.977,-3.174,1.144,-0.427
173226,0.313,-0.023,0.978,-3.113,1.343,-0.397
173246,0.312,-0.025,0.973,-2.975,1.434,-0.519
173266,0.315,-0.023,0.978,-3.006,1.389,-0.488
173286,0.318,-0.021,0.984,-3.006,1.282,-0.351
173306,0.316,-0.02,0.98,-3.143,0.961,-0.275
173326,0.316,-0.023,0.981,-3.189,0.687,-0.29
173346,0.315,-0.026,0.979,-3.143,0.793,-0.29
173366,0.316,-0.024,0.979,-3.204,0.778,-0.275
173386,0.315,-0.026,0.975,-3.281,0.732,-0.504
173406,0.312,-0.024,0.977,-3.342,0.732,-0.763
173426,0.315,-0.025,0.978,-3.204,0.824,-0.854
173446,0.315,-0.023,0.979,-3.342,0.778,-0.839
173466,0.315,-0.022,0.979,-3.311,0.504,-0.671
173486,0.315,-0.022,0.979,-3.326,0.259,-0.626
173506,0.316,-0.021,0.98,-3.265,0.168,-0.504
173526,0.312,-0.022,0.976,-3.235,-0.015,-0.473
173546,0.313,-0.023,0.977,-3.281,-0.168,-0.412
173566,0.311,-0.021,0.979,-3.25,-0.107,-0.427
173586,0.312,-0.023,0.975,-3.113,0.275,-0.32
173668,0.312,-0.02,0.979,-3.235,0.565,-0.687
173669,0.311,-0.023,0.982,-3.296,0.549,-0.732
173670,0.311,-0.023,0.982,-3.296,0.549,-0.732
173670,0.311,-0.023,0.982,-3.296,0.549,-0.732
173686,0.314,-0.021,0.978,-3.281,0.427,-0.717
173706,0.31,-0.018,0.978,-3.235,0.488,-0.519
173726,0.314,-0.019,0.979,-3.174,0.824,-0.275
173746,0.315,-0.017,0.977,-3.098,0.87,0.031
173766,0.312,-0.018,0.976,-3.159,0.809,0.092
173786,0.308,-0.02,0.977,-3.098,0.87,-0.076
173806,0.313,-0.02,0.98,-3.189,0.885,-0.183
173826,0.316,-0.021,0.978,-3.174,0.839,-0.168
173846,0.314,-0.018,0.98,-3.036,0.381,0.183
173866,0.313,-0.014,0.975,-3.021,0.397,0.366
173886,0.31,-0.017,0.981,-3.006,0.58,0.641
173906,0.314,-0.02,0.985,-3.006,0.504,0.717
173926,0.312,-0.018,0.983,-3.128,0.381,0.87
173946,0.309,-0.022,0.981,-3.189,0.259,0.854
173966,0.307,-0.021,0.986,-3.204,0.259,0.793
173986,0.313,-0.018,0.982,-3.204,0.092,0.519
174006,0.311,-0.018,0.982,-3.143,0.015,0.32
174026,0.307,-0.024,0.981,-3.113,0.015,-0.015
174046,0.311,-0.016,0.981,-3.159,0.076,0.015
174066,0.309,-0.007,0.976,-2.975,0.076,0.58
174086,0.31,-0.013,0.975,-2.701,0.412,1.022
174106,0.316,-0.013,0.982,-2.426,0.32,1.297
174126,0.318,-0.016,0.982,-2.426,0.076,1.587
174146,0.319,-0.019,0.98,-2.548,-0.168,1.785
174166,0.314,-0.022,0.983,-2.716,-0.305,1.755
174186,0.314,-0.022,0.978,-2.823,-0.305,1.862
174206,0.315,-0.02,0.978,-2.655,-0.534,1.434
174226,0.314,-0.021,0.98,-2.808,-0.61,1.282
174246,0.315,-0.022,0.981,-2.975,-0.824,1.19
174266,0.307,-0.021,0.982,-2.853,-0.717,1.053
174286,0.31,-0.022,0.977,-2.686,-0.656,1.068
174306,0.312,-0.021,0.979,-2.792,-0.595,1.022
174326,0.314,-0.023,0.981,-2.914,-0.732,1.114
174346,0.315,-0.02,0.974,-2.792,-0.671,1.205
174366,0.311,-0.022,0.978,-2.762,-0.58,1.175
174386,0.312,-0.025,0.978,-2.792,-0.137,1.038
174406,0.311,-0.024,0.978,-2.899,-0.092,0.839
174426,0.315,-0.021,0.98,-2.991,-0.275,0.717
174446,0.314,-0.019,0.978,-3.036,-0.656,0.458
174466,0.311,-0.018,0.974,-3.052,-0.549,0.458
174486,0.311,-0.018,0.976,-3.159,0.061,0.626
174506,0.317,-0.019,0.979,-3.128,0.061,0.58
174526,0.313,-0.022,0.978,-3.128,0,0.046
174546,0.314,-0.022,0.972,-3.189,0.153,-0.275
174566,0.316,-0.018,0.981,-3.326,0.32,-0.748
174586,0.319,-0.011,0.98,-3.418,0.305,-0.778
174606,0.32,-0.014,0.979,-3.159,-0.015,-0.61
174626,0.323,-0.015,0.979,-3.021,-0.29,-0.458
174646,0.318,-0.016,0.978,-3.281,-0.488,-0.153
174666,0.319,-0.014,0.971,-3.342,-0.351,0.076
174686,0.324,-0.014,0.969,-3.204,-0.229,0.076
174706,0.318,-0.015,0.976,-3.098,-0.305,0.061
174726,0.317,-0.013,0.98,-3.204,-0.32,0.122
174746,0.318,-0.018,0.978,-3.22,-0.092,0.153
174766,0.319,-0.016,0.98,-3.143,-0.168,0.046
174786,0.317,-0.017,0.976,-3.159,-0.137,-0.092
174862,0.32,-0.014,0.978,-3.052,-0.214,0.336
174863,0.32,-0.014,0.978,-3.052,-0.214,0.336
174863,0.32,-0.014,0.978,-3.052,-0.214,0.336
174866,0.317,-0.013,0.979,-2.991,-0.229,0.351
174886,0.321,-0.009,0.977,-2.93,0,0.641
174906,0.321,-0.009,0.977,-2.762,0.015,0.748
174926,0.323,-0.015,0.977,-2.609,0.214,0.626
174946,0.319,-0.014,0.974,-2.609,0.305,0.702
174966,0.321,-0.013,0.975,-2.609,0.443,0.748
174986,0.323,-0.013,0.977,-2.579,0.504,0.931
175006,0.322,-0.01,0.98,-2.609,0.381,1.053
175026,0.319,-0.013,0.979,-2.457,0.32,1.114
175046,0.32,-0.016,0.976,-2.518,0.244,1.114
175066,0.321,-0.017,0.979,-2.548,0.061,1.053
175086,0.321,-0.015,0.976,-2.579,0.168,1.068
175106,0.323,-0.014,0.972,-2.64,0.183,1.175
175126,0.324,-0.014,0.977,-2.548,0.122,1.114
175146,0.318,-0.016,0.976,-2.518,0.168,1.16
175166,0.319,-0.018,0.979,-2.548,0.168,1.068
175186,0.323,-0.014,0.98,-2.594,0.122,0.946
175206,0.318,-0.016,0.975,-2.609,0.092,0.732
175226,0.312,-0.016,0.975,-2.792,0.397,0.748
175246,0.318,-0.018,0.979,-2.899,0.778,0.626
175266,0.322,-0.017,0.978,-2.914,0.839,0.336
175286,0.321,-0.017,0.979,-2.762,0.641,0.305
175306,0.322,-0.017,0.977,-2.777,0.534,0.214
175326,0.319,-0.015,0.972,-2.869,0.671,0.198
175346,0.321,-0.016,0.982,-2.853,0.854,0.153
175366,0.319,-0.019,0.977,-3.036,0.717,-0.107
175386,0.318,-0.022,0.975,-3.021,0.763,-0.397
175406,0.32,-0.019,0.977,-3.143,0.839,-0.458
175426,0.325,-0.014,0.976,-3.25,0.702,-0.504
175446,0.321,-0.01,0.972,-3.189,0.626,-0.412
175466,0.318,-0.016,0.974,-3.098,0.763,-0.214
175486,0.32,-0.017,0.979,-3.189,0.977,-0.137
175506,0.319,-0.023,0.979,-3.25,0.977,-0.305
175526,0.319,-0.021,0.979,-3.25,0.961,-0.748
175546,0.32,-0.016,0.982,-3.372,0.748,-0.854
175566,0.317,-0.014,0.976,-3.357,0.732,-0.931
175586,0.315,-0.02,0.977,-3.342,0.992,-0.778
175606,0.317,-0.019,0.975,-3.403,1.16,-0.702
175626,0.32,-0.019,0.977,-3.54,1.175,-0.763
175646,0.319,-0.015,0.977,-3.51,0.916,-1.022
175666,0.315,-0.017,0.978,-3.494,0.793,-1.16
175686,0.317,-0.02,0.974,-3.632,0.961,-1.282
175706,0.316,-0.023,0.974,-3.571,1.068,-1.373
175726,0.318,-0.02,0.976,-3.555,1.099,-1.358
175746,0.318,-0.019,0.981,-3.571,1.022,-1.358
175766,0.316,-0.02,0.981,-3.571,0.9,-1.358
175786,0.316,-0.017,0.979,-3.586,0.946,-1.465
175806,0.314,-0.018,0.978,-3.601,0.885,-1.541
175826,0.316,-0.018,0.975,-3.677,0.9,-1.48
175846,0.317,-0.02,0.976,-3.647,0.854,-1.495
175866,0.316,-0.021,0.979,-3.601,0.9,-1.526
175886,0.315,-0.022,0.977,-3.616,1.007,-1.389
175906,0.316,-0.018,0.979,-3.616,0.992,-1.495
175926,0.317,-0.02,0.982,-3.54,0.809,-1.465
175946,0.315,-0.024,0.979,-3.647,0.671,-1.541
175966,0.31,-0.024,0.974,-3.83,0.763,-1.495
175986,0.314,-0.02,0.979,-3.708,1.053,-1.495
176006,0.315,-0.02,0.978,-3.815,0.839,-1.526
176026,0.317,-0.02,0.979,-3.708,0.885,-1.694
176046,0.313,-0.024,0.977,-3.738,0.641,-1.907
176066,0.314,-0.023,0.976,-3.815,0.671,-1.953
176086,0.314,-0.018,0.98,-3.799,0.885,-1.953
176106,0.317,-0.018,0.982,-3.769,0.671,-1.816
176126,0.316,-0.018,0.976,-3.677,0.519,-1.801
176146,0.317,-0.018,0.98,-3.677,0.443,-1.694
176166,0.314,-0.017,0.977,-3.555,0.351,-1.648
176186,0.314,-0.019,0.976,-3.51,0.107,-1.74
176206,0.311,-0.02,0.975,-3.479,0.443,-1.663
176226,0.315,-0.017,0.981,-3.357,0.641,-1.556
176246,0.314,-0.018,0.974,-3.25,0.443,-1.434
176266,0.315,-0.022,0.978,-3.22,0.198,-1.572
176286,0.31,-0.02,0.98,-3.296,0.122,-1.48
176306,0.317,-0.018,0.978,-3.311,0.275,-1.511
176326,0.315,-0.022,0.981,-3.174,0.092,-1.419
176346,0.312,-0.019,0.983,-3.143,-0.046,-1.465
176366,0.317,-0.023,0.981,-3.006,0.092,-1.663
176386,0.315,-0.024,0.98,-3.174,-0.031,-1.45
176406,0.314,-0.021,0.98,-3.159,-0.214,-1.526
176426,0.314,-0.023,0.979,-3.22,-0.122,-1.541
176446,0.315,-0.024,0.977,-3.22,-0.168,-1.709
176466,0.316,-0.023,0.978,-3.265,-0.244,-1.572
176486,0.317,-0.026,0.979,-3.281,-0.412,-1.495
176506,0.319,-0.024,0.979,-3.403,-0.656,-1.373
176526,0.315,-0.022,0.979,-3.372,-0.824,-1.328
176546,0.314,-0.021,0.976,-3.265,-0.748,-1.404
176566,0.322,-0.021,0.978,-3.326,-0.87,-1.19
176586,0.318,-0.024,0.978,-3.311,-0.824,-1.236
176669,0.323,-0.023,0.973,-3.311,-0.977,-1.221
176670,0.321,-0.023,0.979,-3.25,-1.022,-1.221
176670,0.321,-0.023,0.979,-3.25,-1.022,-1.221
176671,0.321,-0.023,0.979,-3.25,-1.022,-1.221
176686,0.323,-0.018,0.978,-3.342,-1.114,-0.931
176706,0.32,-0.015,0.978,-3.265,-0.824,-0.748
176726,0.32,-0.021,0.971,-3.235,-0.519,-0.763
176746,0.323,-0.02,0.97,-3.296,-0.519,-0.916
176766,0.318,-0.026,0.976,-3.372,-0.58,-0.977
176786,0.316,-0.024,0.98,-3.387,-0.534,-1.038
176806,0.325,-0.021,0.976,-3.51,-0.214,-0.992
176826,0.323,-0.019,0.977,-3.464,-0.32,-1.007
176846,0.325,-0.021,0.972,-3.326,-0.656,-1.083
176866,0.317,-0.02,0.975,-3.22,-0.397,-0.885
176886,0.318,-0.016,0.977,-3.204,-0.092,-0.946
176906,0.326,-0.015,0.975,-3.113,-0.092,-0.839
176926,0.325,-0.017,0.974,-3.067,-0.336,-0.732
176946,0.321,-0.016,0.975,-2.945,-0.381,-0.366
176966,0.323,-0.011,0.974,-2.808,-0.32,-0.092
176986,0.327,-0.017,0.979,-2.655,-0.168,0.061
177006,0.322,-0.018,0.977,-2.563,-0.244,0.107
177026,0.32,-0.018,0.976,-2.533,-0.183,0.122
177046,0.322,-0.014,0.975,-2.487,-0.076,0.122
177066,0.322,-0.014,0.973,-2.472,0.092,0.153
177086,0.327,-0.016,0.976,-2.396,0.29,0.259
177106,0.328,-0.014,0.972,-2.258,0.397,0.412
177126,0.326,-0.018,0.979,-2.228,0.183,0.504
177146,0.321,-0.02,0.974,-2.228,0.229,0.488
177166,0.326,-0.024,0.978,-2.182,0.244,0.275
177186,0.327,-0.018,0.982,-2.213,0.107,0.366
177206,0.329,-0.02,0.971,-2.151,-0.275,0.259
177226,0.33,-0.021,0.972,-2.121,-0.458,0.29
177246,0.332,-0.021,0.974,-2.014,-0.61,0.534
177266,0.334,-0.016,0.974,-1.953,-0.931,0.641
177286,0.335,-0.021,0.972,-2.014,-1.007,0.824
177306,0.332,-0.023,0.972,-2.213,-1.022,0.854
177326,0.331,-0.023,0.969,-2.319,-1.083,0.702
177346,0.332,-0.024,0.972,-2.502,-0.916,0.763
177366,0.332,-0.026,0.973,-2.64,-0.9,0.687
177386,0.327,-0.024,0.975,-2.731,-0.687,0.29
177406,0.329,-0.027,0.969,-2.838,-0.381,-0.137
177426,0.331,-0.027,0.978,-2.991,-0.305,-0.595
177446,0.332,-0.024,0.974,-3.265,-0.702,-0.793
177466,0.333,-0.019,0.972,-3.159,-0.854,-0.885
177486,0.33,-0.014,0.975,-3.159,-0.519,-0.656
177506,0.335,-0.017,0.971,-3.098,-0.458,-0.443
177526,0.332,-0.021,0.968,-3.204,-0.397,-0.427
177546,0.329,-0.023,0.971,-3.159,-0.351,-0.61
177566,0.327,-0.021,0.973,-3.22,0.061,-0.763
177586,0.336,-0.018,0.973,-3.372,0.29,-0.854
177606,0.335,-0.02,0.978,-3.296,-0.137,-0.87
177626,0.334,-0.022,0.973,-3.357,-0.32,-0.854
177646,0.331,-0.025,0.968,-3.311,-0.336,-1.083
177666,0.332,-0.023,0.969,-3.281,-0.153,-1.068
177686,0.341,-0.024,0.974,-3.357,-0.122,-1.175
177706,0.339,-0.023,0.973,-3.448,-0.183,-1.099
177726,0.331,-0.02,0.972,-3.387,-0.031,-0.946
177746,0.334,-0.02,0.976,-3.357,0.122,-0.9
177766,0.331,-0.025,0.973,-3.342,0.229,-0.961
177786,0.333,-0.026,0.976,-3.342,0.351,-1.053
177869,0.33,-0.022,0.968,-3.296,0.412,-0.732
177870,0.332,-0.023,0.969,-3.311,0.504,-0.687
177871,0.332,-0.023,0.969,-3.311,0.504,-0.687
177871,0.332,-0.023,0.969,-3.311,0.504,-0.687
177886,0.335,-0.023,0.972,-3.296,0.58,-0.748
177906,0.337,-0.023,0.973,-3.296,0.717,-0.87
177926,0.335,-0.017,0.972,-3.174,0.793,-0.839
177946,0.334,-0.02,0.969,-3.067,0.793,-0.748
177966,0.338,-0.023,0.973,-3.113,0.656,-0.595
177986,0.34,-0.02,0.974,-3.143,0.58,-0.656
178006,0.341,-0.019,0.974,-3.128,0.214,-0.519
178026,0.334,-0.019,0.971,-3.143,-0.153,-0.351
178046,0.334,-0.018,0.968,-2.991,-0.107,-0.381
178066,0.333,-0.023,0.968,-3.006,0.015,-0.366
178086,0.338,-0.025,0.975,-3.021,0.305,-0.214
178106,0.336,-0.023,0.974,-2.975,0.275,-0.183
178126,0.335,-0.02,0.972,-2.945,0.275,-0.076
178146,0.335,-0.022,0.97,-3.021,0.259,0.015
178166,0.333,-0.02,0.969,-2.945,0.275,0.137
178186,0.331,-0.02,0.972,-2.991,0.519,0.137
178206,0.339,-0.021,0.975,-2.945,0.595,0.275
178226,0.336,-0.018,0.973,-2.914,0.198,0.32
178246,0.334,-0.017,0.97,-2.792,0.336,0.412
178266,0.334,-0.019,0.976,-2.731,0.656,0.61
178286,0.336,-0.021,0.972,-2.853,0.427,0.748
178306,0.329,-0.022,0.97,-2.777,0.504,0.565
178326,0.329,-0.024,0.966,-2.869,0.763,0.29
178346,0.336,-0.021,0.973,-2.869,0.977,0.061
178366,0.342,-0.02,0.975,-2.853,0.748,0.061
178386,0.34,-0.021,0.972,-2.914,0.458,0.122
178406,0.334,-0.019,0.967,-2.777,0.443,0.214
178426,0.334,-0.017,0.975,-2.914,0.748,0.168
178446,0.336,-0.019,0.971,-2.93,0.824,0.153
178466,0.336,-0.02,0.971,-2.991,0.824,0.198
178486,0.334,-0.019,0.973,-3.036,0.58,0.122
178506,0.332,-0.018,0.975,-3.159,0.61,0.046
178526,0.333,-0.022,0.973,-3.159,0.504,-0.168
178546,0.332,-0.025,0.972,-3.204,0.626,-0.443
178566,0.332,-0.022,0.973,-3.281,0.793,-0.595
178586,0.333,-0.019,0.969,-3.387,0.824,-0.732
178606,0.334,-0.019,0.972,-3.479,0.916,-0.534
178626,0.331,-0.018,0.972,-3.372,0.961,-0.687
178646,0.334,-0.023,0.974,-3.433,0.9,-0.793
178666,0.333,-0.021,0.972,-3.677,0.931,-0.793
178686,0.332,-0.02,0.975,-3.662,0.793,-0.885
178706,0.328,-0.022,0.975,-3.693,1.083,-1.114
178726,0.332,-0.019,0.975,-3.845,1.068,-1.312
178746,0.334,-0.022,0.979,-3.769,1.007,-1.48
178766,0.336,-0.02,0.979,-3.906,0.687,-1.434
178786,0.33,-0.016,0.97,-3.769,0.595,-1.328
178806,0.335,-0.017,0.973,-3.754,0.519,-1.251
178826,0.328,-0.018,0.972,-3.647,0.504,-1.144
178846,0.327,-0.019,0.972,-3.693,0.534,-1.083
178866,0.326,-0.016,0.97,-3.708,0.702,-1.19
178886,0.329,-0.019,0.976,-3.54,0.9,-1.373
178906,0.327,-0.018,0.974,-3.464,0.885,-1.343
178926,0.327,-0.018,0.975,-3.387,0.916,-1.175
178946,0.33,-0.015,0.979,-3.326,0.946,-0.931
178966,0.329,-0.016,0.977,-3.403,0.809,-0.473
178986,0.328,-0.013,0.972,-3.281,0.641,-0.183
179006,0.324,-0.021,0.971,-3.235,0.854,0.046
179026,0.319,-0.019,0.976,-3.204,1.297,0.046
179046,0.324,-0.022,0.977,-3.204,1.648,0.137
179066,0.327,-0.019,0.974,-3.159,1.572,0.015
179086,0.323,-0.017,0.972,-3.036,1.602,0.183
179106,0.325,-0.018,0.971,-2.899,1.862,0.214
179126,0.327,-0.02,0.971,-3.098,2.289,0.29
179146,0.329,-0.024,0.976,-3.098,2.167,0.122
179166,0.329,-0.023,0.979,-3.174,1.968,0.259
179186,0.325,-0.02,0.978,-3.204,1.648,0.58
179206,0.325,-0.019,0.98,-3.22,1.205,0.671
179226,0.326,-0.016,0.975,-3.113,1.053,0.839
179246,0.325,-0.018,0.968,-3.067,1.038,0.931
179266,0.323,-0.024,0.977,-3.128,1.205,1.236
179286,0.325,-0.025,0.981,-3.159,1.175,1.114
179306,0.324,-0.025,0.972,-3.296,1.114,1.144
179326,0.324,-0.023,0.973,-3.311,1.099,1.251
179346,0.32,-0.022,0.974,-3.357,1.511,1.221
179366,0.319,-0.024,0.967,-3.265,1.816,1.251
179386,0.324,-0.021,0.973,-3.326,1.816,1.404
179406,0.325,-0.024,0.976,-3.433,1.694,1.389
179426,0.325,-0.027,0.977,-3.525,1.77,1.419
179446,0.324,-0.027,0.976,-3.586,1.709,0.961
179466,0.319,-0.026,0.972,-3.845,1.77,0.687
179486,0.324,-0.024,0.973,-3.922,1.938,0.504
179506,0.327,-0.024,0.977,-3.845,1.602,0.351
179526,0.328,-0.028,0.976,-3.769,1.465,0.259
179546,0.323,-0.025,0.977,-3.937,1.022,0.046
179566,0.326,-0.022,0.975,-4.089,0.992,-0.015
179586,0.324,-0.022,0.97,-4.059,1.022,0
179606,0.32,-0.022,0.971,-4.15,1.022,-0.046
179690,0.32,-0.022,0.969,-3.937,0.885,-0.992
179691,0.32,-0.022,0.969,-3.937,0.885,-0.992
179691,0.32,-0.022,0.969,-3.937,0.885,-0.992
179692,0.32,-0.022,0.969,-3.937,0.885,-0.992
179706,0.315,-0.021,0.973,-3.891,1.038,-1.068
179726,0.318,-0.022,0.979,-3.876,1.038,-1.205
179746,0.323,-0.02,0.982,-3.845,0.9,-1.083
179766,0.325,-0.021,0.976,-3.845,0.381,-0.977
179786,0.316,-0.02,0.978,-3.525,0.061,-0.854
179806,0.314,-0.02,0.979,-3.448,0.427,-0.748
179826,0.317,-0.02,0.971,-3.525,0.748,-0.702
179846,0.318,-0.024,0.973,-3.647,0.778,-0.748
179866,0.32,-0.021,0.972,-3.586,0.549,-0.854
179886,0.319,-0.02,0.977,-3.555,0.565,-0.824
179906,0.323,-0.02,0.975,-3.464,0.687,-0.87
179926,0.319,-0.023,0.979,-3.387,0.534,-0.961
179946,0.316,-0.02,0.978,-3.464,0.458,-1.022
179966,0.317,-0.015,0.978,-3.387,0.519,-0.931
179986,0.319,-0.015,0.978,-3.296,0.427,-0.946
180006,0.319,-0.016,0.977,-3.326,0.458,-0.793
180026,0.319,-0.018,0.977,-3.311,0.565,-0.671
180046,0.317,-0.015,0.976,-3.235,0.534,-0.58
180066,0.319,-0.013,0.979,-3.082,0.61,-0.473
180086,0.319,-0.016,0.975,-3.082,0.626,-0.29
180106,0.312,-0.017,0.978,-3.143,0.687,-0.198
