timestamp_ms,accX,accY,accZ,gyroX,gyroY,gyroZ,label
157586,0.34,-0.112,0.957,-2.518,-1.572,-0.717,diam
54429,0.065,0.102,0.798,12.787,-13.763,-42.633,jalan
198669,0.305,-0.005,0.965,9.644,-0.153,-17.029,jalan
64706,0.319,-0.019,0.979,-3.418,1.129,-0.946,diam
289069,-0.146,0.174,1.047,-45.609,-60.593,-30.304,jalan
33967,-0.334,0.129,0.323,35.568,-131.561,60.486,jogging
288109,0.203,0.022,0.796,-5.63,13.016,-11.703,jalan
296789,0.159,0.316,1.234,19.379,-2.029,-22.461,jalan
274787,0.186,-0.181,0.327,-11.887,21.774,-27.588,jogging
254146,0.281,-0.074,0.996,-8.881,1.938,-18.097,diam
61189,0.315,-0.017,1.064,-20.538,-7.263,36.148,jalan
255087,1.773,0.143,2.499,-53.986,221.619,-80.978,jogging
85626,0.269,-0.038,0.989,-9.109,-1.083,-15.93,diam
241086,0.29,-0.023,0.988,-3.571,1.419,-0.717,diam
73529,0.362,-0.092,1.212,13.412,-11.902,-52.994,jalan
181167,-1.265,0.015,1.39,-138.474,126.114,30.396,jogging
193889,-0.284,-0.011,1.007,5.966,-10.391,4.425,jalan
251186,0.332,-0.136,0.936,-3.159,6.058,-19.409,diam
13606,0.4,-0.014,0.939,-3.113,0.168,-0.854,diam
204766,0.318,-0.056,0.97,-11.948,-0.473,-15.915,diam
139489,-0.35,0.298,0.869,1.495,-13.046,4.807,jalan
111727,0.322,-0.257,1.097,-43.594,-70.663,-5.646,jogging
78109,0.418,-0.004,0.864,1.068,0.397,-8.804,jalan
74027,-0.267,0.354,0.483,14.542,-87.906,53.07,jogging
285367,0.042,-0.01,0.029,-38.589,-115.982,66.452,jogging
100787,0.008,-0.315,0.333,26.672,-100.784,-22.736,jogging
230367,-0.538,-0.717,1.066,74.615,109.955,-110.352,jogging
123266,0.355,-0.045,0.96,-3.403,0.473,-0.549,diam
81106,0.262,-0.032,0.99,-1.007,1.083,5.707,diam
270406,0.258,-0.194,0.977,-2.884,-0.031,-0.168,diam
273969,0.138,0.145,0.954,29.434,25.772,6.485,jalan
133067,1.551,-0.656,3.322,-61.89,433.624,-97.702,jogging
122149,0.34,0.161,0.901,5.89,-12.39,3.616,jalan
24207,0.312,-0.209,-0.036,32.791,18.234,29.236,jogging
134386,0.35,-0.036,0.967,-3.128,1.923,0.244,diam
131669,0.464,-0.069,0.975,-26.917,8.347,7.751,jalan
94566,0.354,0.035,0.963,-17.67,-7.996,-12.405,diam
138407,0.224,-0.001,0.167,-35.202,-49.805,71.594,jogging
267549,0.179,0.005,0.907,18.86,-1.144,-7.797,jalan
49966,0.371,-0.045,0.965,-0.793,2.472,3.723,diam
171807,0.191,-0.255,1.095,86.655,-2.365,-66.513,jogging
145087,0.557,0.01,2.221,-80.856,-53.314,124.878,jogging
269187,-0.172,-0.046,0.253,38.223,-95.169,21.5,jogging
120609,0.141,0.111,0.819,20.401,-5.157,-14.648,jalan
261987,0.336,0.259,1.673,-106.415,-26.871,75.79,jogging
94529,0.12,-0.068,0.792,-15.915,12.894,45.074,jalan
272889,0.172,-0.001,0.784,-0.366,1.755,-20.462,jalan
233106,0.32,-0.023,0.975,-3.555,-0.687,-0.763,diam
211587,-1.528,-0.763,1.496,-79.163,-24.094,-0.32,jogging
296047,-0.424,-0.209,0.497,20.279,-100.403,11.246,jogging
255926,0.346,-0.136,0.971,-0.946,-0.488,-3.448,diam
79287,-1.335,-0.518,1.326,-135.284,66.711,6.027,jogging
2387,0.314,0.269,1.044,2.747,1.48,1.541,jogging
81907,0.026,-0.146,0.325,-40.863,41.809,-1.45,jogging
109647,0.443,-0.118,1.455,-69.229,-34.149,28.595,jogging
293127,0.371,-0.15,0.963,-65.186,-43.549,-31.097,jogging
263467,0.215,-0.071,-0.07,61.737,-31.754,-40.329,jogging
70486,0.311,-0.002,0.972,4.471,0.168,14.374,diam
241209,0.476,-0.095,0.887,-20.889,27.588,25.421,jalan
211909,0.298,0.061,0.991,7.339,3.769,-30.334,jalan
150627,-0.697,0.539,0.78,15.503,-149.307,108.917,jogging
2789,0.301,-0.001,1.007,0.473,2.686,-4.318,jalan
180129,0.35,-0.011,0.903,-1.495,7.812,14.771,jalan
82389,0.366,0.014,1.143,18.875,-11.047,-33.798,jalan
3747,0.13,0.399,1.015,2.472,15.564,75.302,jogging
138909,-0.101,-0.041,0.923,-4.776,20.386,-11.185,jalan
167667,-0.87,-0.721,1.626,69.702,158.493,-139.679,jogging
67826,0.337,-0.042,0.977,-3.693,4.211,-1.862,diam
234309,0.659,0.026,1.005,19.363,-23.666,-7.828,jalan
93089,0.174,0.152,1.059,-22.003,36.819,-5.768,jalan
47826,0.408,-0.022,0.938,-4.135,2.075,-2.548,diam
109406,0.323,-0.02,0.977,-2.045,1.221,-0.641,diam
261486,0.229,-0.182,0.981,-2.289,0.763,1.328,diam
290209,0.332,-0.011,1.261,-7.98,8.789,31.647,jalan
17766,0.398,-0.015,0.947,-1.77,-4.395,0.519,diam
144429,0.517,0.201,0.902,14.084,-3.418,45.807,jalan
286326,0.272,-0.187,0.968,-3.128,-0.153,0.214,diam
72089,0.748,-0.099,1.014,6.287,-14.526,-33.264,jalan
65467,0.262,0.241,0.746,66.193,-66.315,12.787,jogging
281066,0.266,-0.188,0.969,-3.601,-0.351,-0.366,diam
144466,0.363,-0.033,0.963,-2.014,0.839,2.228,diam
224469,0.201,0.034,0.906,-15.381,-9.674,26.733,jalan
236129,0.269,-0.051,1.028,-2.899,-34.393,3.128,jalan
194386,0.387,-0.042,0.951,-2.838,-0.275,0.107,diam
253407,0.92,0.349,2.006,78.094,-60.562,-0.992,jogging
266106,0.24,-0.185,0.979,-3.433,-0.259,0.183,diam
229527,0.379,-0.347,0.187,28.381,-1.541,6.287,jogging
46687,1.872,0.528,2.833,-69.809,116.837,17.38,jogging
268127,0.212,0.138,0.17,-42.343,-55.099,52.155,jogging
221309,-0.2,0.009,0.94,-23.438,9.766,-79.346,jalan
17946,0.41,-0.016,0.936,-1.678,2.502,1.587,diam
203986,0.376,0.037,0.953,-14.42,3.647,-15.747,diam
107566,0.294,-0.029,0.983,-4.364,1.373,-2.991,diam
70586,0.312,-0.036,0.991,0.992,1.389,4.349,diam
9289,0.193,-0.008,0.935,-4.684,-7.187,-4.272,jalan
214949,0.372,0.015,0.911,-5.478,14.084,25.024,jalan
165429,0.452,0.364,0.935,3.265,5.814,0.885,jalan
271969,-0.057,-0.246,1.176,12.543,-42.862,7.248,jalan
202227,2.542,0.875,3.359,42.252,192.703,-228.195,jogging
5969,0.194,-0.016,1.006,-2.777,9.216,-0.732,jalan
113766,0.313,-0.021,0.981,-2.67,1.282,0.366,diam
77967,3.653,1.454,3.673,-0.244,226.959,-88.654,jogging
141469,-0.052,-0.168,0.99,11.307,-1.266,-4.73,jalan
284629,0.471,0.24,1.227,47.15,-4.059,20.706,jalan
171866,0.325,-0.011,0.977,-3.342,0.687,-0.717,diam
126209,-0.006,-0.107,0.977,-11.093,18.738,-3.006,jalan
14987,-1.685,0.555,1.508,30.594,-42.267,69.992,jogging
168329,0.312,0.128,1.02,-15.747,-3.662,36.438,jalan
209589,0.224,-0.21,0.982,-17.242,-0.977,5.89,jalan
12367,4.0,1.174,3.224,-98.083,138.031,37.247,jogging
213589,0.187,-0.091,0.818,-22.98,19.18,12.207,jalan
69549,0.246,0.348,0.863,0.031,-20.508,3.052,jalan
35087,1.873,0.529,3.361,82.382,-23.087,-168.167,jogging
87627,-1.885,-1.257,1.764,-94.742,-106.033,-24.811,jogging
219449,0.112,0.099,0.864,18.936,-16.373,-27.145,jalan
101929,0.386,0.142,1.089,-27.954,9.369,5.386,jalan
215686,0.358,-0.168,1.008,0.473,2.365,25.589,diam
263006,0.227,-0.181,0.989,-3.51,0.305,0.122,diam
201549,0.07,0.066,1.171,15.06,-18.28,-6.622,jalan
25946,0.378,-0.014,0.96,-3.021,0.885,-0.214,diam
145766,0.351,-0.026,0.967,-3.479,0.717,-0.946,diam
117286,0.318,-0.016,0.98,-4.486,-2.411,-1.236,diam
64606,0.302,-0.028,0.972,-4.776,0.275,-3.647,diam
79906,0.282,-0.041,0.985,-3.143,0.229,-0.29,diam
264546,0.24,-0.184,0.982,-3.204,0.29,-0.381,diam
11469,0.25,0.01,0.988,-3.128,-0.137,-2.533,jalan
145547,0.064,0.145,0.053,9.171,54.993,12.436,jogging
142927,2.37,-0.125,3.2,-72.021,275.009,-51.727,jogging
299706,0.316,-0.073,0.977,0.534,2.548,-6.607,diam
213729,0.475,-0.073,1.003,7.66,0.992,2.67,jalan
198366,0.385,-0.043,0.957,-5.341,-1.129,-2.625,diam
114646,0.338,-0.017,0.973,-3.601,-2.274,-6.18,diam
99427,-0.109,-0.175,0.309,35.233,-114.471,-1.633,jogging
141407,-1.279,0.385,1.112,73.99,-75.195,67.474,jogging
165589,-0.272,0.271,1.184,8.591,3.265,-15.717,jalan
207609,0.375,-0.203,1.117,15.06,-2.06,-17.761,jalan
286186,0.273,-0.187,0.974,-3.22,0.031,-0.137,diam
72865,0.306,-0.01,0.986,-2.518,3.998,8.041,diam
153307,-0.038,0.038,0.611,62.561,59.357,5.386,jogging
9863,0.417,-0.025,0.952,-3.326,-1.205,-1.892,diam
176246,0.314,-0.018,0.974,-3.25,0.443,-1.434,diam
257506,0.333,-0.038,0.982,-4.028,1.053,-6.073,diam
79909,-0.003,0.077,0.756,9.979,-7.523,-45.181,jalan
152867,0.857,0.447,2.42,-113.617,29.144,80.994,jogging
214409,0.275,0.237,1.122,-18.753,-17.807,-10.056,jalan
152226,0.331,-0.018,0.975,-1.175,0.031,-1.801,diam
240246,0.298,-0.028,0.983,-2.991,0.595,0.122,diam
274149,0.245,0.093,0.99,9.155,-2.808,-46.631,jalan
84707,0.048,0.016,-0.019,22.781,-52.383,-30.334,jogging
59767,0.102,0.492,1.044,56.656,-65.308,-80.063,jogging
289089,-0.309,0.785,0.692,-25.65,-34.424,-5.875,jalan
187249,0.32,0.065,0.925,9.888,-24.094,-19.714,jalan
34309,0.215,-0.053,0.801,0.717,5.585,-26.199,jalan
251107,0.233,0.276,0.127,25.818,-40.68,-9.308,jogging
289887,-1.25,0.482,2.059,-87.143,310.577,72.861,jogging
143347,0.401,0.247,1.183,98.358,-50.629,-20.935,jogging
252086,0.313,-0.007,0.98,-6.119,2.335,-8.545,diam
109769,0.156,-0.082,0.976,-16.235,17.029,46.829,jalan
2066,0.348,0.045,1.002,0.9,-11.124,5.814,diam
200907,0.091,0.151,0.709,84.732,-82.413,-10.376,jogging
135269,0.328,-0.029,0.871,-11.856,18.997,21.622,jalan
8549,0.223,-0.015,1.024,-5.905,-4.868,-4.517,jalan
45829,0.369,-0.052,1.387,-37.46,7.202,39.307,jalan
256646,0.303,-0.058,0.959,-4.578,1.328,-13.763,diam
263889,0.387,0.019,0.829,-1.617,-8.896,-14.175,jalan
160086,0.377,-0.021,0.957,-2.945,-1.77,-0.946,diam
215809,0.411,-0.009,0.931,-17.41,-31.601,-38.239,jalan
73127,0.125,0.235,0.997,57.434,-50.842,-24.597,jogging
144909,0.501,-0.093,0.87,-34.21,25.986,-39.474,jalan
251469,0.364,-0.062,0.975,1.862,-12.909,49.622,jalan
241306,0.288,-0.023,0.987,-3.128,1.16,-0.351,diam
99089,0.609,0.036,1.109,-11.52,-10.971,-17.609,jalan
136629,0.34,-0.022,0.821,5.692,-4.211,2.396,jalan
142467,-0.278,-0.348,0.379,-12.756,-97.946,-38.086,jogging
220929,0.273,-0.039,1.021,-14.313,-2.228,-110.58,jalan
61187,0.366,0.134,2.25,63.538,-83.664,-72.235,jogging
222867,0.324,0.014,0.996,-0.305,5.234,13.779,diam
95307,0.197,0.005,0.307,46.494,-108.643,-56.244,jogging
88827,0.087,0.117,0.235,-34.531,11.887,-4.181,jogging
259549,-0.33,0.126,0.849,-24.643,42.328,-74.234,jalan
90890,0.06,-0.078,0.527,-51.941,9.476,21.301,jogging
112009,0.763,-0.11,1.142,-4.532,-36.591,-34.836,jalan
45027,-0.245,0.07,0.696,57.449,-25.665,30.396,jogging
154247,1.816,-0.491,2.12,-17.319,237.564,-133.774,jogging
79446,0.272,-0.018,0.99,-3.265,0.168,0.916,diam
12929,0.31,0.054,1.141,16.068,-10.162,-18.204,jalan
219389,0.404,-0.322,1.14,19.73,18.921,-16.205,jalan
186989,0.105,0.745,1.101,-40.268,-11.871,3.189,jalan
67707,-0.14,0.219,0.428,-0.504,-105.698,78.659,jogging
282446,0.275,-0.198,0.973,-3.052,0.473,-0.702,diam
276127,0.322,-0.131,0.948,-51.88,-17.38,25.787,jogging
30606,0.446,-0.024,0.93,-3.403,0.046,-1.343,diam
228967,-0.589,-0.935,1.753,52.719,182.144,-112.076,jogging
14547,0.213,-0.118,0.276,24.582,15.839,26.749,jogging
14426,0.403,-0.013,0.945,-2.106,1.114,1.114,diam
227589,-0.468,0.195,0.621,13.199,9.735,13.397,jalan
152989,0.057,-0.109,1.051,4.105,19.18,-1.053,jalan
188127,-1.089,1.119,1.292,-153.458,358.871,94.65,jogging
69326,0.303,-0.034,0.981,-1.572,0.824,3.067,diam
103587,-0.256,-0.214,0.329,4.166,-113.998,-28.885,jogging
141566,0.355,-0.036,0.959,-1.999,-0.519,2.182,diam
99862,0.222,0.033,0.976,-14.694,-11.337,-2.045,diam
201849,0.316,-0.051,0.892,-15.213,14.481,-4.044,jalan
41266,0.354,-0.029,0.964,-3.769,1.77,-1.678,diam
210226,0.322,-0.016,0.971,-3.525,3.616,-0.946,diam
33409,0.4,0.069,1.165,12.955,-2.38,12.009,jalan
44686,0.351,-0.027,0.969,-2.853,-0.366,-0.229,diam
117889,-0.104,0.432,0.84,-12.497,-37.72,12.283,jalan
149709,-0.232,0.061,0.551,-1.297,-13.077,-7.202,jalan
155554,0.3,0.26,1.041,-25.177,36.606,12.283,jalan
286809,0.172,-0.035,0.908,16.647,16.373,-20.615,jalan
21049,0.418,-0.135,1.212,0.259,-5.173,33.829,jalan
239249,0.332,0.355,1.059,-15.884,-21.805,7.751,jalan
190846,0.311,-0.034,0.981,-4.379,0.076,-3.662,diam
56069,0.241,0.279,1.185,13.885,-1.709,9.628,jalan
117747,0.157,0.23,0.233,-33.859,-63.629,56.381,jogging
142829,0.199,0.085,1.007,-26.779,25.116,-4.333,jalan
35266,0.395,-0.039,0.944,-2.625,1.816,0.229,diam
280027,-0.463,1.188,1.893,51.056,31.937,2.945,jogging
192986,0.368,-0.034,0.958,-4.868,-1.602,-4.044,diam
124949,0.193,0.027,1.069,-18.982,34.882,4.532,jalan
92667,0.57,0.199,0.389,30.243,58.64,-26.596,jogging
110566,0.302,-0.046,0.97,-2.701,1.038,-1.129,diam
74009,0.238,-0.194,0.964,-8.392,-2.045,-70.343,jalan
195786,0.388,-0.034,0.954,-2.747,1.419,0.229,diam
37469,0.412,-0.069,1.103,2.365,-15.045,19.44,jalan
82629,0.468,-0.045,0.888,-28.397,18.036,-33.722,jalan
259607,0.015,0.122,0.883,65.399,-50.354,0.0,jogging
233306,0.318,-0.019,0.978,-3.006,0.595,-0.153,diam
84467,-1.641,0.974,1.766,50.69,-108.749,137.299,jogging
27226,0.359,-0.013,0.969,-2.625,0.412,1.48,diam
51047,0.154,0.154,0.125,33.31,-23.483,7.233,jogging
244906,0.309,-0.028,0.98,-3.067,0.427,-0.076,diam
245286,0.31,-0.032,0.978,-3.174,0.61,-0.275,diam
80787,0.123,0.45,1.185,54.932,-56.808,-21.759,jogging
6287,1.523,0.853,2.699,-40.115,-70.221,89.798,jogging
267049,0.516,-0.056,0.978,9.72,-7.111,12.192,jalan
194409,0.488,-0.026,1.24,-14.053,25.452,34.988,jalan
65636,-0.229,0.33,0.217,-12.253,-60.944,57.617,jogging
216329,0.367,-0.019,0.878,0.259,0.687,9.979,jalan
150126,0.337,-0.016,0.969,-1.877,-0.397,4.73,diam
195066,0.397,-0.042,0.947,-2.914,0.244,-0.092,diam
87886,0.039,0.211,0.193,-27.847,-67.581,65.72,jogging
222787,0.316,-0.071,1.047,-71.777,-39.062,43.167,jogging
139449,0.07,0.082,0.953,-14.389,-38.467,-10.925,jalan
158246,0.3,-0.022,0.98,-0.381,1.846,2.182,diam
166566,0.328,-0.015,0.979,-3.036,-0.381,0.061,diam
285929,-0.031,-0.101,1.31,17.166,-20.401,12.772,jalan
179786,0.316,-0.02,0.978,-3.525,0.061,-0.854,diam
61369,0.51,-0.03,0.814,0.977,3.128,-8.652,jalan
129167,1.331,0.882,2.342,-148.087,499.985,-60.181,jogging
268266,0.251,-0.197,0.977,-3.067,0.046,0.092,diam
63889,-1.528,0.151,1.787,-107.559,151.764,48.004,jogging
52549,0.334,0.183,0.919,-23.376,7.66,28.854,jalan
228009,0.709,0.192,1.103,16.022,-11.261,7.263,jalan
169907,0.045,0.052,0.211,-31.738,12.665,3.54,jogging
120726,0.351,-0.031,0.959,-3.342,-1.74,-0.9,diam
202146,0.336,-0.063,0.975,-5.875,-3.845,-7.156,diam
61707,0.186,-0.212,0.351,27.115,-79.971,-14.465,jogging
224827,1.1,-0.15,2.463,-25.909,200.775,-36.285,jogging
188667,0.351,-0.004,0.962,-2.701,1.251,0.015,diam
54126,0.349,-0.024,0.971,-1.221,-1.16,4.425,diam
238306,0.312,-0.027,0.98,-3.021,0.931,-0.259,diam
291207,-0.116,-0.1,0.24,26.749,-98.862,-25.345,jogging
202589,0.382,-0.064,0.994,-25.909,0.443,-16.022,jalan
212249,0.222,-0.175,0.875,-18.448,1.129,21.332,jalan
136446,0.366,-0.029,0.963,-3.799,-0.412,-3.677,diam
122247,-0.229,-0.325,0.308,23.27,-100.632,-71.869,jogging
77267,3.068,1.503,2.816,-105.469,375.595,19.684,jogging
73169,0.295,-0.019,0.957,-1.709,-6.073,-42.13,jalan
32769,0.171,0.077,1.205,0.488,0.168,42.297,jalan
167086,0.327,-0.018,0.976,-3.052,0.443,-0.198,diam
253227,0.06,-0.152,0.442,40.878,-83.313,-53.314,jogging
79627,-1.818,0.253,2.156,44.769,85.48,4.074,jogging
59506,0.36,-0.012,0.969,0.443,2.121,3.494,diam
11167,-0.189,0.164,-0.079,40.771,-32.196,29.663,jogging
69347,0.166,0.192,0.35,-24.368,0.351,-30.411,jogging
210326,0.318,-0.015,0.978,-3.098,1.862,0.153,diam
55907,0.135,0.304,0.14,3.51,8.575,-11.795,jogging
134067,-0.882,0.35,1.324,-137.527,207.977,15.732,jogging
209309,0.251,0.01,0.94,0.595,3.983,-29.053,jalan
298246,0.33,-0.095,0.971,-6.943,3.983,-0.153,diam
252146,0.299,-0.039,0.962,-3.693,3.738,-4.837,diam
160967,-1.57,-0.647,1.527,-127.014,50.812,-2.38,jogging
182169,0.343,0.115,1.093,-22.202,8.743,-10.941,jalan
286789,0.106,-0.005,0.79,16.159,8.163,-16.647,jalan
150569,0.241,-0.104,0.888,-23.605,5.646,1.038,jalan
183387,-0.066,0.038,0.783,65.491,-14.786,-65.506,jogging
85747,0.451,-0.204,-0.132,1.694,18.494,45.151,jogging
275406,0.257,-0.197,0.975,-2.945,1.144,-0.076,diam
245987,0.963,0.574,2.516,-50.186,209.793,-8.804,jogging
58809,0.199,-0.116,0.83,-19.501,-6.439,20.447,jalan
230026,0.329,0.043,0.97,-4.166,1.45,4.15,diam
178646,0.334,-0.023,0.974,-3.433,0.9,-0.793,diam
192049,-0.203,0.522,0.883,-6.058,-2.274,4.456,jalan
25969,0.162,0.122,1.045,14.862,34.195,20.126,jalan
140670,0.378,-0.036,0.953,-0.992,0.763,6.287,diam
34429,0.49,0.128,1.096,-28.748,-28.931,-18.692,jalan
245827,0.479,0.063,0.063,-16.785,-14.664,43.579,jogging
264246,0.235,-0.185,0.99,-2.869,0.137,-1.328,diam
283706,0.262,-0.197,0.971,-2.563,0.824,0.702,diam
174267,-0.536,-0.862,0.965,-23.407,-157.181,-39.688,jogging
106566,0.316,0.009,0.998,-0.87,-2.899,2.121,diam
108346,0.287,-0.015,0.986,-4.517,1.068,0.351,diam
85686,0.271,-0.046,0.99,-9.094,-1.74,-17.151,diam
85006,0.286,-0.044,1.003,-3.281,1.068,-1.404,diam
257126,0.319,-0.033,0.977,-4.608,-0.458,-6.18,diam
85846,0.274,-0.026,0.996,-5.722,-0.153,-6.577,diam
300686,0.282,-0.052,0.978,-4.288,1.694,-2.808,diam
151329,0.314,-0.049,0.783,-8.408,13.199,8.591,jalan
56929,0.047,0.14,0.744,14.847,-3.83,-19.989,jalan
59089,0.574,-0.134,1.077,-14.359,11.627,14.816,jalan
51449,0.223,-0.104,0.826,-31.952,13.672,25.955,jalan
108367,0.225,-0.011,0.131,38.651,-51.834,-34.897,jogging
187627,0.262,-0.156,-0.003,-1.19,6.348,26.718,jogging
70649,0.22,-0.064,0.786,-5.89,-0.366,-3.418,jalan
69506,0.308,-0.039,0.971,-2.533,0.32,2.472,diam
199166,0.386,-0.054,0.963,-3.571,0.366,0.015,diam
125346,0.339,-0.04,0.977,-4.761,-2.899,-5.63,diam
212926,0.207,-0.008,0.997,-4.044,-5.371,26.443,diam
81706,0.284,-0.023,0.985,-2.167,1.282,1.617,diam
219089,0.396,-0.1,1.084,-4.791,-19.455,1.816,jalan
93167,-1.413,-0.687,1.664,-76.355,2.609,-24.414,jogging
81906,0.284,-0.037,0.989,-3.204,1.175,-0.626,diam
11149,0.258,-0.002,0.99,-6.577,-3.998,-8.27,jalan
141466,0.35,-0.039,0.96,-2.136,1.984,2.731,diam
74849,0.272,0.023,0.944,-28.198,-3.723,-94.849,jalan
129929,0.118,-0.254,1.259,11.581,-52.979,-7.492,jalan
295687,-0.439,0.591,0.631,-7.187,-102.081,102.02,jogging
218369,0.414,0.095,1.096,-29.404,21.591,-27.481,jalan
72087,0.38,-0.262,1.047,-48.63,2.106,7.141,jogging
254551,0.347,-0.054,0.997,18.494,12.65,-34.943,jalan
235186,0.299,-0.025,0.979,-3.143,0.504,-0.198,diam
23987,-0.641,-1.089,0.968,-19.211,-139.099,-34.851,jogging
40129,0.296,0.038,1.131,11.368,-38.483,-49.316,jalan
237089,0.362,0.304,1.055,-23.972,43.64,16.357,jalan
18189,0.478,0.057,0.994,-2.762,-29.541,1.434,jalan
55427,3.931,1.507,3.788,-26.459,257.568,-1.389,jogging
166009,0.409,-0.124,1.035,-4.364,-43.503,9.827,jalan
13166,0.394,-0.015,0.944,-2.167,-1.648,2.228,diam
266929,0.197,-0.063,0.84,-18.845,19.089,17.181,jalan
76169,0.194,0.006,0.799,-3.906,0.32,-30.334,jalan
282147,2.733,0.76,3.079,-60.837,179.382,-126.175,jogging
174862,0.32,-0.014,0.978,-3.052,-0.214,0.336,diam
97167,0.557,0.126,2.097,-67.963,-30.365,121.597,jogging
188647,0.34,-0.02,0.179,-14.877,-9.781,33.813,jogging
273506,0.27,-0.203,0.974,-2.838,0.336,-0.046,diam
28389,0.184,0.118,0.772,13.138,-12.054,-48.691,jalan
293329,0.061,-0.647,1.367,-26.352,-2.441,-2.701,jalan
238607,-0.296,-0.722,0.79,8.82,-113.968,-58.96,jogging
173086,0.318,-0.019,0.976,-3.357,1.099,-1.114,diam
27307,0.159,-0.125,0.154,8.331,-47.516,-140.015,jogging
287709,0.503,0.206,1.095,-7.721,-15.259,38.513,jalan
49266,0.37,-0.083,0.959,-5.737,1.907,-1.724,diam
15967,-0.206,-0.299,0.812,-20.63,-62.302,21.378,jogging
263227,-1.472,1.233,1.508,8.789,-29.648,165.009,jogging
113726,0.313,-0.024,0.973,-2.243,1.74,1.205,diam
293467,0.161,0.204,0.943,73.914,-70.419,3.83,jogging
64249,0.135,-0.016,0.784,21.835,-12.039,-16.357,jalan
188946,0.342,-0.007,0.965,-2.457,1.862,0.854,diam
255367,-0.4,-0.724,0.773,-5.463,-127.991,-45.7,jogging
58029,-0.078,0.286,0.992,5.005,41.275,33.783,jalan
134169,0.35,-0.02,0.915,-15.106,0.504,11.536,jalan
18247,0.27,-0.053,0.075,-36.667,-15.671,45.212,jogging
209347,-0.086,-0.156,0.309,43.869,-72.205,10.757,jogging
117586,0.306,-0.032,0.973,-3.983,1.083,-1.434,diam
131671,0.329,-0.027,0.972,-3.25,-0.641,-0.259,diam
65647,-0.339,0.492,0.339,-16.098,-59.845,69.672,jogging
178209,0.408,-0.003,0.929,-19.135,23.193,-35.355,jalan
107555,0.445,-0.51,1.347,-34.79,12.131,-6.699,jalan
189149,0.281,0.021,1.008,-19.791,1.038,24.323,jalan
138269,0.444,-0.236,1.256,19.241,21.545,-11.368,jalan
140967,-0.178,-0.217,0.32,82.367,-136.551,3.586,jogging
139609,0.36,0.03,1.122,19.745,-5.417,-15.427,jalan
251588,-0.673,-0.113,1.233,40.543,48.752,-52.032,jogging
268229,0.144,-0.083,0.848,-15.686,19.424,20.187,jalan
294986,0.317,-0.115,0.964,0.626,-5.432,3.067,diam
28929,0.172,-0.036,0.831,-24.567,-10.651,10.59,jalan
183027,0.145,0.075,0.732,-59.86,-57.602,7.919,jogging
5587,2.315,0.547,2.334,-78.568,255.219,-100.403,jogging
243507,-0.536,-0.881,0.941,-1.724,-124.039,-31.677,jogging
227126,0.316,-0.14,0.96,5.051,2.914,4.227,diam
86849,0.327,-0.106,0.983,-17.868,0.58,22.98,jalan
179651,0.205,0.158,-0.092,-35.583,0.809,-35.477,jogging
16927,0.137,0.172,0.268,-2.701,-65.735,67.932,jogging
281147,0.719,0.663,1.885,95.978,-99.777,5.661,jogging
69409,0.255,-0.074,0.813,-7.355,7.645,2.716,jalan
106367,-0.38,-0.616,0.694,-9.491,-125.214,-39.49,jogging
116767,-1.745,-0.845,1.812,-86.014,-29.251,-47.699,jogging
10229,0.222,0.074,0.987,0.854,32.379,10.391,jalan
146407,-1.637,0.499,2.715,108.826,154.388,43.686,jogging
202347,-0.039,-0.05,0.428,42.755,-2.06,10.147,jogging
287447,-0.648,0.497,0.695,0.931,-93.384,89.798,jogging
264884,0.347,-0.201,0.145,32.44,-31.662,-40.359,jogging
50527,3.528,1.402,3.779,24.582,207.703,-195.709,jogging
124106,0.342,-0.036,0.968,-0.519,2.197,3.189,diam
167429,0.251,-0.266,1.165,-37.033,-32.013,1.19,jalan
49629,0.322,0.11,0.877,19.684,-15.762,-44.846,jalan
23826,0.375,-0.013,0.958,-3.54,0.519,-0.519,diam
283729,0.214,-0.129,0.804,-16.968,20.004,18.066,jalan
281789,0.101,0.14,0.833,24.353,-18.188,-9.75,jalan
277566,0.261,-0.192,0.977,-2.899,0.534,0.29,diam
152146,0.331,-0.018,0.979,-1.801,0.778,-1.587,diam
134347,-0.338,0.483,0.524,-30.701,-88.913,138.733,jogging
233027,0.579,-0.251,0.183,21.133,45.288,7.004,jogging
131029,0.405,0.132,0.934,2.975,-24.338,-22.156,jalan
138709,0.303,-0.045,0.924,-11.795,-5.493,-44.647,jalan
114466,0.321,-0.026,0.977,-4.318,-1.801,-5.829,diam
98632,0.005,0.195,0.372,-45.975,13.214,4.99,jogging
54766,0.34,0.0,0.967,-3.113,0.977,-0.183,diam
260087,0.101,-0.18,0.295,48.645,-72.815,-15.488,jogging
265929,0.059,0.129,1.065,-25.421,-25.772,-17.853,jalan
250546,0.379,-0.113,0.948,-15.991,0.183,-14.343,diam
228589,0.252,-0.082,0.947,11.108,-25.681,19.165,jalan
78446,0.276,-0.012,0.99,-1.205,-0.732,1.923,diam
81409,0.355,0.091,0.993,-18.86,-18.295,-21.866,jalan
2046,0.235,0.079,0.997,3.052,-7.828,5.936,diam
247306,0.305,-0.102,0.972,-4.791,-0.015,-2.06,diam
12486,0.395,-0.034,0.955,-4.288,1.282,-2.335,diam
258467,-1.052,-0.303,1.705,56.381,159.79,-113.861,jogging
